,polarity,user,text
3479,0,paperclipface,Wet hair in my eyes. 
3480,0,nadiaparry,"@kevatkinson My bro and sis but very young, mums working today so thought i would help out... I don't have any sun "
3481,0,RealRicola,"having a coffee and going through my twitter, facebook and other social networks ..... it seems to become a full time job to keep up "
3482,0,Nicolaarthur,gets to speak to my boyfriend til about 3! so happy! but then cant speak to him til may! that may hurt a little!! 
3483,0,matiasjofre,@princessbuddha im having the same problem.. i never drive anymore! 
3484,0,Bellalou27,still up... sad i lost followers 
3485,0,DrPotatohead,a sad day I morn for my awesome car  http://twitpic.com/2y82e
3486,0,jwilger,"OK, I think I'm finally done with work for the (yester)day. Now for a beer and some TV before hitting the sack. Back at it around 9am. "
3487,0,sareyk,working my life away.. 
3488,0,swarnaparni,examz coming.........really feeling HeLpLeSsSsSs.. 
3489,0,ipodque,Creepy Outdoor on the speedway: Alli is now in Portugal... Seems not so good 4 losing weight  not healthy!
3490,0,t0xic_honey,"@francesdath not bad, transitioning, being visited by many globe wandering gypsy queers at the moment... but you are missing "
3491,0,clevrijx,loaded with the cold  great fun!!!
3492,0,Dandreeg,up early. my stomache is acting funny 
3493,0,HeyGitta,has a headache...it wont go away and i dont want to od on panadol....lol....seriously though it hurts 
3494,0,DaaBuddy,http://twitter.com/freddybust/status/1463411617 - thats right! 
3495,0,AmyGrindhouse,"Maybe that was unclear... I'm planning to post on my own website later than usual today, due to technical issues "
3496,0,Djalfy,does anyone else miss chatting in chat rooms? I do  but can't find  one i feel comfortable in suggestions please?
3497,0,chloroform_tea,"Vah. The dreaded lurgy strikes. I'm in dire need of tea, chloroformed or otherwise. Alas, I'm off to ASDA for pizza, no time for tea "
3498,0,anonomi,The leeds festival twitter man has lied. There is no update. 
3499,0,darkopevec,"going, going, aaand gone. poor moosie fell asleep in class   http://twitpic.com/2y82y"
3500,0,chhlllooooeeeee,is really fed up 
3501,0,melinoma,"swapping songs through email with carrie, damn the tasman DAMN IT TO HELL i wanna jam "
3502,0,NikkolaD,"damn it, i still can't find a decent sized photo "
3503,0,jeremy_ellis,"@Anjeebaby I'm fine if things are busy, just gets hard at quieter times "
3504,0,Shelistar,"Essay finished, 3,605 words, very pleased with self but dreading the return to project work "
3505,0,Talk_ShowHost,"@VioletsCRUK Yeah, off Aberdeen, on the Miller platform, the one the chopper left before it went down thew other day "
3506,0,VictoriaSoguero,immm sooooo lowwww 
3507,0,A1nz,"I still feel toss, though I was better yesterday but actually realised im not when I woke up at 5am feeling sick "
3508,0,cajnel,Still have a lot of work to catch up on! 
3509,0,Labab,...  missed the gig 
3510,0,KneeHighBootFan,Khb count low today despite the changing weather. 
3511,0,monblain,@dale__wood I love uni coffee????? BET you won't get this one. ILPC oh ps uni tomorrow pick u up at 12:52! PS 1000 word assignment!  ARG
3512,0,pr3judice,now I'm having a hard time digesting disappointment 
3513,0,kmas0407,READY FOR FRIDAY at the TED!! Go Braves! &amp; stocking up on ricola cough drops &amp; dayquil b.c i have a cold from the constant weather change 
3514,0,tankertuig,:S geen How I Met Your Mother vandaag 
3515,0,MissNina,No southpark for me 
3516,0,henna_,"yay, migraine to round of Berlin "
3517,0,emotionlessgal,@SheriTingle Really busy  Loads of projects to complete.
3518,0,Deligal,"so much for my roast tonight, still frozen solid. "
3519,0,jaredgunter,Up since 3:00. Going to be a looooong day. 
3520,0,SophieClaeys,"i'm bleeding ! , i shaved my legs and now i'm bleeding   haha, i'm a loser xp"
3521,0,The_Kingfisher,Just got reduced to tears by Jeremy Kyle!! Off to the doctors now  i hate the doctors its so scary! Arghhhh!
3522,0,lovelylisaj,I killed the Eggnog thread on PJ with my lame joke 
3523,0,lilmissvik,"@tommcfly hey, no chance of adding brighton or eastbourne to the UCAP tour? gutted im missing out this time round  i love you guys!"
3524,0,MrSocial,I am really tired but cant go to sleep 
3525,0,MeDearDarling,"@saturngirl ha ha ha, *cap doffed*. Okay you are right. Camping in the Cotwolds AGAIN for me.    ;)"
3526,0,NikkolaD,"lol, i did that then i was silly and thoght kb was the same as k  so its still not working. i doubt i will ever find one"
3527,0,DorkieeAmber,@xoVince pssht! i miss u! u don't respond to me 
3528,0,Niczy,@DonnieWahlberg   DONNIE!! when are you coming back to the UK? It's been toooo long  X
3529,0,LionelnShana,Went to the dentist today... totally as a last resort... totally broke now too!! God damn the dental industry needs competition policies 
3530,0,khanh_coltech,th锟絤 m?t l?n n锟絠 d?i 
3531,0,vickibabes91,Off Too Work .Gunna Miss The Lush Weather  .x
3532,0,michaelmknight,"@MANDY_EMMERSON Bummer, hope your OK! "
3533,0,tantrixie,http://twitpic.com/2y867 - I miss thiss 
3534,0,LynnaeG,"Wow, its way too early to be awake.  Lots to do though, and software post at 8:30 so I actually have to be to work on time. Boo..."
3535,0,amberluvsnkotb,Missin my son..he went home with my monster in law last night  i can't wait to get him back this afternoon after work!
3536,0,TarekSh,@iamloz_JsPR ouch 
3537,0,6277,"@Mirror_Kiss no, i don't have money, i'm very upset too "
3538,0,erickaaa,@laz18 Yeah i couldn't answer your call at work this arvo babe  my breaks are usually at 1ish so call then haha  i need credit sooo bad
3539,0,cfriele,"Ugh, I can't sleep because I'm not feeling so great.  "
3540,0,FrumiousMe,@foilly oh no! that's a shame  you'll have to find them the next time tim passes through. or organise a sydney feeter convention.
3541,0,BertaWooster,Oh no...Kutner's dead   (watching House)
3542,0,_n2,so bored.. still no internet at home. 
3543,0,B00G1T,Been sent to the naughty boys corner in work  http://twitpic.com/2y86s
3544,0,MattStannells,"@triplejsr the new eminem single, &quot;we made you&quot; it's got zero plays on aftermath's myspace,  i wanna hear it soo bad"
3545,0,knibbcess,i am wondering how to work this site 
3546,0,marktheescape,Finally home from work 
3547,0,apieceofherlife,"cant wait for easter, but then after that, it will be study time "
3548,0,PaulaCoMayo,"back at work after a great weekend, my brothers have left home and gone back to england though with my gorgeous nephews, miss them "
3549,0,LozzieCousins,@nikrosser I don't think there is any kind of good stroke. I'll wait to hear from you. I love that little cat.  L xxx
3550,0,Vikx993,argh cant stop yawning 
3551,0,tiedyeina,"if you have a computer which isn't doing much (or a CPU core not doing much, if you're technical), get in touch? I need processing power "
3552,0,BekaMurph,My phone is BROKE.  Too bad I could have been sending you EXCITING tweets today on how the city elections are going. Election judge day!
3553,0,frouse,16km on bike. I'm all hot n sweaty  . The REM marathon continues.
3554,0,Narielf,"im trying to make a chicken soup like my mothers,... but without a recipe.. this will be interesting... and i cant find matzah. "
3555,0,BubsyMunster13,has a huge headache 
3556,0,CiaraTrixie,wants &quot;someone&quot; to come over here 
3557,0,Veeee,@itspink WHAT?BOYZONE ARE REFORMING???I'm never aware of anything 
3558,0,cloverdash,"@Sparkly_Devil1 *hugs* I'm trying really hard to concentrate on the nice dream instead. I'm sorry you had a bad one too, hon "
3559,0,TferThomas,"@TheEngTeacher dammit, getting to know this corner very well "
3560,0,luckyduh,"Ugh, what a waste of 3 hours... "
3561,0,penniless_poet,@charltonbrooker You've got my sympathy - I've got to go have my back X-rayed 
3562,0,kreativlink,Time for lunch. I'm so craving spring rolls.... to bad we don't have a chinese near who delivers 
3563,0,danacranston,I don't know how I am getting back to Miami.  It's like no one cares...
3564,0,m3kx,"@Kal_Penn Ok well I think I just got a spoiler for this episode, I haven't seen it yet, i'm in the UK!!  gutted now."
3565,0,TferThomas,surely is.... this is the first time I have tried to do this 
3566,0,Kittysaysrelax,Have a ouchy head which is making me feel sicky 
3567,0,fgiunchedi,@alessandrod sadness  but please keep updating *hug*
3568,0,MyAppleStuff,@loris_sl morning!!!! how things in Italy today??? Depressing I imagine!!! That is bad news 
3569,0,mickyie,@melaniengzuer haha! nah! no more. i go back twice a month. the bus tickets too expensive already 
3570,0,JoJo_84,Really want to see Kasabian at Eden Project 4th july! Just need someone to go with 
3571,0,ceedee75,"Morning all! It's a grey day in Holland  Come on spring, you can do it!!!"
3572,0,Robguy,Sad that the time shift means it's dark when we go home. 
3573,0,microlove,@sneffielynn I wish I knew what's going on with TB.  It's driving me crazy.
3574,0,alesrosina,damn! I have missed #gsoc apply deadline 
3575,0,rachaelsmart,hates revision 
3576,0,Ingenue_Em,@khensu83 I always feel like that too  have an amazing day though xx
3577,0,tantrixie,http://twitpic.com/2y887 - I miss this! 
3578,0,hcyee,"Quite busy today, attended 2 appointment. Well, tomorrow going to be another busy day "
3579,0,arichter86,iiiii havent slept yet and i have to be at work in 40 minutes. boo 
3580,0,sfuge,Is stuck in history 
3581,0,kenmcguire,@ClaireBoyles Thought as much 
3582,0,mizsprieta,Going to work!!! 
3583,0,moximillian,"The nowhere land - not 100% sick, but definately not healthy either "
3584,0,tigertwo,I am still suffering from a headache which has been with me since yesterday afternoon. Feels like my head is in a vice  Not pleasant.
3585,0,yowiepower,Working at uni.. Red Bull and a packet of sultanas for dinner 
3586,0,Mozzette,@CSIMiamiJenny I know thats how i felt after givin them presents+them not appreciating it  Horatio is the real man LOL
3587,0,TurtleTours,@MissyKesson cant find u on it 
3588,0,velvetella,@fireflies_uk Twitter is really playing up! Braces...brings back memories of bad gagging reflex 
3589,0,Mmmbaileys,@carli_chick I can't get photo  x
3590,0,DebbiePolk_x,On the bus going to work!  booo!
3591,0,kapsarovb,Can't tweet working over the head 
3592,0,methel,@robparsons - too difficult??? who ARE these people?? no doubt the ones who only ever see Africans as starving and helpless - grrrrrr 
3593,0,Pd_91,Sitting in work 
3594,0,jeremy_ellis,"@nickynocky I pay just over a hundred, for me and occasional kids in a house, but not metered. Yours does sound high then "
3595,0,SLotH13,"@abhian abey lalloo.. Me n dake then went for the 8pm show @ cp.. U cud've made it  .. Chal koi nahi, nxt weekend try karenge again"
3596,0,illusions214,Up with my sick little girl who just came in my room and vomitted on my bed.  
3597,0,miavida,insomnia has got the best of me again... ohhh so tired and can't find sleep 
3598,0,martymcfly_x,LOL what Anna? Schmance? I soo wanna meet up with you in the holidays man haha - Im missing you so bad 
3599,0,DebbieJay,I sooo cannot afford to get an iPhone 
3600,0,kiwi_blockhead,"yay, I can txt to twitter but can't receive to my cell bcos im in New Zealand "
3601,0,Verax3,sleeping at a friend today x3 whats going on with u!? don锟絫 understand .. 
3602,0,fleurdeguerre,@Retrochick_uk oh probably PMT ;) and thoughtless men a bit too 
3603,0,ralpharama,"To transcode a 100MB .wmv to a 100MB .flv file without loss of quality - possible, or not?  Anyone know?  Everything I try is terrible "
3604,0,ClaireBoyles,@kenmcguire sorry i had to be the one to confirm your darkest fears 
3605,0,PartyPlanPat,"@divapromotions I agree, sendout cards rocks!  Just sent one today to a dear friend that I had to let go "
3606,0,tychoquad,Dats some fast internets. We'll probably be stuck with that 10% though  http://digg.com/d1o8Kd
3607,0,jimmydove,"It's a new morning pulled back the curtains sunshining, birds tweeting and I'm stuck inside working  !"
3608,0,ashley_sanders,"@joypalmer I wake up at 2am and think, ah yes, that's mice running around in the ceiling again "
3609,0,LisaSJo,"At school right now.. Just watched This is England, and I'm sorry to say that I didn't like it that much  Maby because I watched it here?"
3610,0,jimbonius,"@kangaroogav Preach brother, Special K, Single gammon roll &amp; water, no dinner "
3611,0,ektagrover,"meetings aren't always boring, but I wonder why I m always sleepy towards the close "
3612,0,nomad_chicken,Surprised how little I miss having a house or car or really any of my other worldly possessions... but I do miss my dog.  
3613,0,Treesiepops,"@chrisgedrim that's it, we're over "
3614,0,benwoodcock,@fancyelastic Would use red onion if we had any. Chives are abundant at the moment so using them instead. Lid of sunflower seeds is stuck 
3615,0,jodiekearns,@JasonArnopp our memberships had expired and to renew them we have to do a new induction which can't happen til next tuesday 
3616,0,honeyPRmelb,is needing some love 
3617,0,SophieGrahamX,getting ill and very fed up with how things have turned out 
3618,0,loris_sl,@MyAppleStuff sadly we can't turn back time  we have to help to re-build everything &amp; give those poor families much love
3619,0,SirCourtney,so dissappointed right now guess its not meant to be 
